campaign_name,campaign_type,target_segment,start_date,end_date,attrition_window_end_date,age,state,order_total,transaction_date,transaction_id,product_category,store_location
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,40,Florida,1740.97,1/6/2025,465a015b-90d7-4caf-b0d9-99713c5bea67,Furniture,San Francisco CA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,40,Florida,1740.97,1/6/2025,465a015b-90d7-4caf-b0d9-99713c5bea67,Furniture,San Francisco CA
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,37,New York,79.99,7/12/2024,465bb072-a5a5-4954-8f41-0229769f5032,Smartphones,Miami FL
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,23,Pennsylvania,475.1,7/21/2024,465c9e8c-8ee4-4a33-bb9a-abcd97fb62eb,Gaming Consoles,Seattle WA
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,23,Pennsylvania,475.1,7/21/2024,465c9e8c-8ee4-4a33-bb9a-abcd97fb62eb,Gaming Consoles,Seattle WA
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,23,Pennsylvania,475.1,7/21/2024,465c9e8c-8ee4-4a33-bb9a-abcd97fb62eb,Gaming Consoles,Seattle WA
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,27,Pennsylvania,1366.21,5/7/2024,465e8de5-6c5b-4321-9d00-5a0e7fe16210,Smartphones,Denver CO
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,27,Pennsylvania,1366.21,5/7/2024,465e8de5-6c5b-4321-9d00-5a0e7fe16210,Smartphones,Denver CO
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,27,Pennsylvania,1366.21,5/7/2024,465e8de5-6c5b-4321-9d00-5a0e7fe16210,Smartphones,Denver CO
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,41,Washington,165.47,4/24/2024,4660db91-8581-4bda-a8a6-fb5f5606e29a,Smart Home Devices,Online
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,32,New Jersey,858.89,12/2/2024,466836ee-520f-4366-9da4-d01b9e7364d4,Smartphones,Atlanta GA
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,32,New Jersey,858.89,12/2/2024,466836ee-520f-4366-9da4-d01b9e7364d4,Smartphones,Atlanta GA
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,32,New Jersey,858.89,12/2/2024,466836ee-520f-4366-9da4-d01b9e7364d4,Smartphones,Atlanta GA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,32,New York,176.92,8/24/2024,466847dc-dd69-4f64-ae6e-d73fdfa7c696,Bedding,New York NY
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,29,Florida,251.02,8/8/2024,46693d62-788b-45e4-a33b-e61beb1a6ef4,Smart Home Devices,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,31,Illinois,2075.08,7/10/2024,466d6aa2-5d99-461f-a909-77e6de9bad4d,Smartphones,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,39,New York,108.73,3/9/2024,4677bad8-a3b3-40ec-8b2c-54799debc25c,Home Decor,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,65,Ohio,247.5,7/18/2024,467eb42c-eecc-41e7-b3fd-decf9f89aad7,Home Decor,Chicago IL
Summer Deals 2024,Print Advertisement,Seniors (60+),5/20/2024,7/4/2024,8/3/2024,65,Ohio,247.5,7/18/2024,467eb42c-eecc-41e7-b3fd-decf9f89aad7,Home Decor,Chicago IL
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,65,Ohio,247.5,7/18/2024,467eb42c-eecc-41e7-b3fd-decf9f89aad7,Home Decor,Chicago IL
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,28,New York,558.04,7/16/2024,469c7d84-27f9-4beb-877b-68d7219810a8,Audio Equipment,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,19,Florida,976.43,5/31/2024,46ac918b-7d11-4a40-8106-16cc6bf14c77,Laptops,San Francisco CA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,19,Florida,976.43,5/31/2024,46ac918b-7d11-4a40-8106-16cc6bf14c77,Laptops,San Francisco CA
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,19,Florida,976.43,5/31/2024,46ac918b-7d11-4a40-8106-16cc6bf14c77,Laptops,San Francisco CA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,42,Florida,1072.04,12/8/2024,46ad27f0-c041-47f4-b311-d94e470127ac,Gaming Consoles,Atlanta GA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,42,Florida,1072.04,12/8/2024,46ad27f0-c041-47f4-b311-d94e470127ac,Gaming Consoles,Atlanta GA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,43,Pennsylvania,169.87,6/27/2024,46add1e1-d09e-4271-9419-4c01be8178af,Smart Home Devices,Houston TX
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,43,Pennsylvania,169.87,6/27/2024,46add1e1-d09e-4271-9419-4c01be8178af,Smart Home Devices,Houston TX
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,33,Florida,690.89,12/27/2024,46c0806d-68f5-4dff-b709-a1bfa629f37d,Smartphones,Chicago IL
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,18,Texas,491.67,6/9/2024,46c24522-4528-4989-9a23-5c6637a961c2,Gaming Consoles,Online
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,18,Texas,491.67,6/9/2024,46c24522-4528-4989-9a23-5c6637a961c2,Gaming Consoles,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,37,California,927.28,9/4/2024,46c43340-f6c7-4739-8a4f-94ed97d036ab,Smartphones,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,42,Ohio,789.73,8/5/2024,46c54164-d704-473d-8b41-e22e71057e40,Kitchen Appliances,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,27,Texas,5563.96,1/16/2025,46c66bf3-a5a5-4c32-8c84-7d52a9db6084,Laptops,Online
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,38,New York,67.43,4/4/2024,46c9efe3-281e-41da-9c55-e9f5b07a6139,Home Decor,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,35,Ohio,1330.18,6/28/2024,46cb6c36-2105-44d9-aa0f-89c4ad6a03bb,Kitchen Appliances,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,27,New Jersey,1470.32,12/17/2023,46cde3b2-46aa-4fc0-aa3b-b8eaaada6161,Laptops,Miami FL
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,37,Pennsylvania,380.69,3/27/2024,46d2875d-cccb-4225-aa97-85243df81428,Kitchen Appliances,San Francisco CA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,18,North Carolina,99.67,12/10/2024,46dea59c-f25a-4127-83d5-15cda818b94c,Smart Home Devices,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,18,North Carolina,99.67,12/10/2024,46dea59c-f25a-4127-83d5-15cda818b94c,Smart Home Devices,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,18,North Carolina,99.67,12/10/2024,46dea59c-f25a-4127-83d5-15cda818b94c,Smart Home Devices,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,38,Illinois,737.21,11/6/2024,46e164e9-fae6-4d55-bfeb-76b2e35ed3ea,Furniture,Miami FL
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,38,Illinois,737.21,11/6/2024,46e164e9-fae6-4d55-bfeb-76b2e35ed3ea,Furniture,Miami FL
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,25,Texas,2552.06,12/25/2024,46e2c7f7-769b-4878-b2d1-30fc6fd79d7a,Laptops,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,37,California,296.6,8/26/2024,47072415-a9b7-4423-ac90-b09d56cd000e,Home Decor,San Francisco CA
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,37,California,296.6,8/26/2024,47072415-a9b7-4423-ac90-b09d56cd000e,Home Decor,San Francisco CA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,60,California,226.28,8/19/2024,471e224c-6461-4bd1-a4e8-310859af4e64,Home Decor,Denver CO
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,60,California,226.28,8/19/2024,471e224c-6461-4bd1-a4e8-310859af4e64,Home Decor,Denver CO
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,60,California,226.28,8/19/2024,471e224c-6461-4bd1-a4e8-310859af4e64,Home Decor,Denver CO
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,29,New York,201.14,5/11/2024,472703f5-54da-44da-a823-555e9d0a013d,Gaming Consoles,Online
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,29,New York,201.14,5/11/2024,472703f5-54da-44da-a823-555e9d0a013d,Gaming Consoles,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,19,California,608.73,7/25/2024,472e7d2c-3819-4b0b-80f6-4bd8a1581378,Smartphones,New York NY
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,19,California,608.73,7/25/2024,472e7d2c-3819-4b0b-80f6-4bd8a1581378,Smartphones,New York NY
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,35,Florida,222.31,12/18/2024,47308395-9d85-4ccb-83cc-c319b20e3d64,Audio Equipment,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,Pennsylvania,246.94,3/13/2024,4733b88f-72e4-4020-a991-c064d8612b9f,Home Decor,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,32,Florida,227.23,12/22/2023,473695ee-4146-44e3-a0b9-cd76a80773f3,Smart Home Devices,Los Angeles CA
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,32,Florida,227.23,12/22/2023,473695ee-4146-44e3-a0b9-cd76a80773f3,Smart Home Devices,Los Angeles CA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,39,California,79.99,12/7/2024,473be6b3-f80a-4ef2-972a-a477d6f8d143,Furniture,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,39,California,79.99,12/7/2024,473be6b3-f80a-4ef2-972a-a477d6f8d143,Furniture,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,45,California,1215.34,12/24/2024,474d5342-4811-4243-9136-2058243d69b9,TVs,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,58,Virginia,1318.84,1/6/2024,47541335-86f8-4a35-ab9b-98542eb6304e,Kitchen Appliances,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,58,Virginia,1318.84,1/6/2024,47541335-86f8-4a35-ab9b-98542eb6304e,Kitchen Appliances,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,56,Virginia,133.39,7/5/2024,4754c621-1648-4fd7-8ebd-cf205b474b2e,Small Kitchen Appliances,New York NY
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,29,Texas,365.32,10/9/2024,475f6f4b-d397-4d71-b884-7ea3145dc794,Audio Equipment,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,21,Pennsylvania,242.14,12/18/2024,4764aa76-b0bf-405a-89fe-c65d0850f80a,Smart Home Devices,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,26,Florida,775.55,7/26/2024,4766dac5-84bd-48ad-8154-ea7d70845d0d,Smartphones,Houston TX
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,28,Ohio,50.3,7/26/2024,476eaf92-12b2-4019-b728-8f65dd4eebb3,Smart Home Devices,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,28,Ohio,50.3,7/26/2024,476eaf92-12b2-4019-b728-8f65dd4eebb3,Smart Home Devices,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,22,Pennsylvania,416.57,9/7/2024,477352fb-6e7e-4b6d-ba1d-f18d50897aff,Tablets,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,37,Georgia,1721.66,11/25/2024,478282c8-d98e-4fb5-844e-2d6be4eac206,Smartphones,Miami FL
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,37,Georgia,1721.66,11/25/2024,478282c8-d98e-4fb5-844e-2d6be4eac206,Smartphones,Miami FL
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,35,New Jersey,1377.5,12/13/2023,47910b25-5e24-4b64-ad52-1f0c0e3745bd,Desktop Computers,Atlanta GA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,28,Texas,2327.16,12/11/2024,479810a3-2be9-4efe-8f30-47d0cd258c00,Laptops,Online
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,36,Ohio,443.32,4/28/2024,47a70cc5-bf48-4320-b41e-2cd3027a725e,Audio Equipment,San Francisco CA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,Georgia,1227.12,1/30/2024,47b23620-0b28-4845-ae2c-7df96540f8ef,Smartphones,Boston MA
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,33,Georgia,1227.12,1/30/2024,47b23620-0b28-4845-ae2c-7df96540f8ef,Smartphones,Boston MA
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,33,Georgia,1227.12,1/30/2024,47b23620-0b28-4845-ae2c-7df96540f8ef,Smartphones,Boston MA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,45,Virginia,73.03,5/15/2024,47c91c81-799c-489d-8821-c7407500b05b,Small Kitchen Appliances,San Francisco CA
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,45,Virginia,73.03,5/15/2024,47c91c81-799c-489d-8821-c7407500b05b,Small Kitchen Appliances,San Francisco CA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,35,Florida,7421.76,12/29/2024,47d9d33b-bc68-4060-9efb-5bd67eac572f,Computer Accessories,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,29,Ohio,408.7,12/6/2023,47da8922-f374-422c-a371-14f284a33d86,Audio Equipment,Chicago IL
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,32,Texas,1182.82,5/24/2024,47e2fbb4-d337-48f7-85b2-49ee3ea9fffa,Furniture,San Francisco CA
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,32,Texas,1182.82,5/24/2024,47e2fbb4-d337-48f7-85b2-49ee3ea9fffa,Furniture,San Francisco CA
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,50,Florida,105.64,12/30/2023,47f97b79-7fcd-4e44-813b-be26254c4387,Smart Home Devices,New York NY
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,50,Florida,105.64,12/30/2023,47f97b79-7fcd-4e44-813b-be26254c4387,Smart Home Devices,New York NY
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,50,Florida,105.64,12/30/2023,47f97b79-7fcd-4e44-813b-be26254c4387,Smart Home Devices,New York NY
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,45,California,113.84,11/17/2024,47fec011-5ac2-4973-9a54-9d21d9921fdd,Small Kitchen Appliances,Online
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,45,California,113.84,11/17/2024,47fec011-5ac2-4973-9a54-9d21d9921fdd,Small Kitchen Appliances,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,19,Illinois,508.39,1/25/2024,47ffd9ea-d308-4b82-bf9f-4288db9c937e,Audio Equipment,Boston MA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,30,California,253.2,12/22/2024,480bed68-563e-4049-a1f7-617236ba0604,Smart Home Devices,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,49,Arizona,1312.29,12/15/2024,481441d9-312a-4bfd-81a4-d8fbbebb62fb,TVs,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,26,Florida,124.5,1/17/2024,48157b13-1d1d-44d7-b979-47a65486db04,Smart Home Devices,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,26,Florida,124.5,1/17/2024,48157b13-1d1d-44d7-b979-47a65486db04,Smart Home Devices,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,52,Georgia,212.25,7/8/2024,4815972a-68c6-4579-80ac-e7372ac87cc5,Home Decor,Boston MA
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,52,Georgia,212.25,7/8/2024,4815972a-68c6-4579-80ac-e7372ac87cc5,Home Decor,Boston MA
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,40,Texas,839.31,7/15/2024,481dac26-fac6-4d0d-97b1-e5db9ef6f684,Kitchen Appliances,Miami FL
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,31,Arizona,79.99,12/6/2023,4825dccc-23eb-4bae-915e-6eacbc14da71,Smartphones,Boston MA
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,18,North Carolina,2856.68,9/20/2024,482bb488-248d-4573-bad0-9dd93bad40a3,Laptops,Miami FL
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,18,North Carolina,2856.68,9/20/2024,482bb488-248d-4573-bad0-9dd93bad40a3,Laptops,Miami FL
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,44,California,775.84,1/5/2024,48303d9a-85a3-4b74-ab70-5708b7831da8,Kitchen Appliances,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,46,Washington,1487.01,12/6/2023,48396e05-51c3-422d-9297-41f9cf4916bf,TVs,New York NY
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,36,Florida,479.54,12/26/2024,4839d527-5811-46b5-8417-0083db076cb6,Tablets,Chicago IL
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,30,North Carolina,680.1,7/26/2024,483b5d9e-b2ea-4df3-bbf3-048b71cba973,Gaming Consoles,Online
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,51,Ohio,233.44,5/9/2024,48404919-b2b2-4bb8-92ed-01d3c8493dd9,Bedding,Online
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,53,New York,1251.18,10/12/2024,4845181a-974d-49b1-bc04-411efaf52aca,Furniture,Chicago IL
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,53,New York,1251.18,10/12/2024,4845181a-974d-49b1-bc04-411efaf52aca,Furniture,Chicago IL
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,53,New York,1251.18,10/12/2024,4845181a-974d-49b1-bc04-411efaf52aca,Furniture,Chicago IL
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,53,New York,1251.18,10/12/2024,4845181a-974d-49b1-bc04-411efaf52aca,Furniture,Chicago IL
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,39,Pennsylvania,374.6,5/28/2024,48492688-c07e-44ca-b961-6ea0a78fea0b,Audio Equipment,New York NY
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,39,Pennsylvania,374.6,5/28/2024,48492688-c07e-44ca-b961-6ea0a78fea0b,Audio Equipment,New York NY
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,37,Georgia,1054.47,12/19/2024,484cf4eb-652c-4703-b8c0-2e93c7945c59,Furniture,New York NY
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,37,Georgia,1054.47,12/19/2024,484cf4eb-652c-4703-b8c0-2e93c7945c59,Furniture,New York NY
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,25,Georgia,388.97,12/20/2023,485058c1-3324-49cf-a9a7-04e9a244934b,Audio Equipment,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,37,California,250.74,10/10/2024,4854db1f-c683-4a42-941d-36d418831608,Smart Home Devices,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,37,California,250.74,10/10/2024,4854db1f-c683-4a42-941d-36d418831608,Smart Home Devices,Online
Winter Deals 2024,Online Display Ads,West Coast,10/5/2024,10/12/2024,11/11/2024,37,California,250.74,10/10/2024,4854db1f-c683-4a42-941d-36d418831608,Smart Home Devices,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,37,California,250.74,10/10/2024,4854db1f-c683-4a42-941d-36d418831608,Smart Home Devices,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,35,Virginia,6190.17,11/4/2024,48583913-a883-4aa3-9b73-966771c0e525,Furniture,San Francisco CA
